,country,forecast_2023,forecast_2024,forecast_2025,forecast_2026,forecast_2027,forecast_2028,forecast_2029,forecast_2030,forecast_2031,forecast_2032,forecast_2033,forecast_2034,forecast_2035,forecast_2036,forecast_2037,forecast_2038
102,Hong Kong,28.277610778808594,27.514659881591797,26.869400024414062,26.135395050048828,26.350574493408203,26.62669563293457,27.383209228515625,28.52349853515625,29.201251983642578,30.276681900024414,31.57805824279785,33.87571716308594,37.92182159423828,40.765228271484375,42.98872375488281,44.31250762939453
103,Hungary,48.81157302856445,49.02470397949219,49.104148864746094,49.194759368896484,49.24707794189453,49.229366302490234,49.141685485839844,49.043846130371094,49.000701904296875,48.964569091796875,48.9813117980957,48.998130798339844,49.011131286621094,48.981380462646484,48.97724914550781,48.87733840942383
104,Iceland,3.5177037715911865,3.5175981521606445,3.51760196685791,3.517634630203247,3.5176198482513428,3.517585515975952,3.5175228118896484,3.5174126625061035,3.5173442363739014,3.5172698497772217,3.517292022705078,3.51741099357605,3.5175042152404785,3.5174434185028076,3.517427444458008,3.5174338817596436
105,India,2833.6123046875,2881.436279296875,2923.307373046875,2959.661376953125,2990.86962890625,3017.60546875,3040.482421875,3060.025634765625,3076.789306640625,3091.19580078125,3103.614990234375,3114.5107421875,3124.205810546875,3132.20703125,3138.4072265625,3143.61669921875
106,Indonesia,713.9737548828125,734.4850463867188,752.5157470703125,768.2333984375,782.0185546875,794.3939819335938,805.544677734375,815.2661743164062,823.498779296875,830.7252197265625,836.9420166015625,842.1972045898438,846.605712890625,850.74853515625,854.2452392578125,856.6962890625
107,International aviation,298.8291015625,292.2520446777344,278.2369384765625,279.4403381347656,291.4737548828125,315.7106628417969,359.7823486328125,422.2104187011719,496.882568359375,536.340576171875,548.9702758789062,551.3782958984375,550.951904296875,551.2225952148438,551.1329345703125,551.0086059570312
108,International shipping,620.1036987304688,619.9050903320312,619.062744140625,618.9425659179688,619.0595703125,618.6395263671875,618.2020874023438,617.84228515625,617.8778076171875,617.804443359375,618.3222045898438,618.8662719726562,619.2794799804688,618.746337890625,618.6797485351562,618.7822265625
109,International transport,,,,,,,,,,,,,,,,
110,Iran,711.8298950195312,716.898193359375,721.324462890625,725.1566772460938,728.4376831054688,731.2373657226562,733.5973510742188,735.6148071289062,737.3258056640625,738.71435546875,739.8936157226562,741.0126953125,742.0770263671875,743.0076293945312,743.7791748046875,744.3989868164062
111,Iraq,182.70465087890625,183.3086395263672,183.64581298828125,183.77789306640625,183.7818603515625,183.73133850097656,183.6334228515625,183.33741760253906,182.9722137451172,182.74026489257812,182.72128295898438,182.8010711669922,182.99749755859375,182.74093627929688,182.5479736328125,182.47488403320312
112,Ireland,38.061866760253906,38.0663948059082,38.067474365234375,38.07096862792969,38.07094192504883,38.07110595703125,38.06952667236328,38.06620407104492,38.06536102294922,38.068321228027344,38.07127380371094,38.07526397705078,38.07741928100586,38.07481002807617,38.07370376586914,38.07438278198242
113,Israel,54.89887619018555,56.10275650024414,56.56858444213867,58.18825149536133,59.800045013427734,61.90871047973633,62.397804260253906,62.611854553222656,63.02397537231445,63.2753791809082,63.35725021362305,63.47844314575195,63.49845886230469,63.323326110839844,63.019500732421875,62.68846130371094
114,Italy,331.6136169433594,331.0545349121094,330.2479248046875,330.04766845703125,330.10931396484375,330.2359313964844,330.142822265625,329.9137268066406,329.9447021484375,330.06488037109375,330.2279968261719,330.4329528808594,330.577392578125,330.2496032714844,330.2856140136719,330.3624267578125
115,Jamaica,6.243448734283447,5.998219013214111,5.798829078674316,5.599364280700684,5.392173767089844,5.197144031524658,5.003591060638428,4.8346357345581055,4.672697067260742,4.522044658660889,4.390340805053711,4.266748905181885,4.159161567687988,4.08160924911499,4.007492542266846,3.9407670497894287
116,Japan,1026.2677001953125,1019.5087280273438,1013.4620971679688,1009.8407592773438,1008.3714599609375,1008.9024658203125,1010.9376220703125,1013.1141967773438,1015.2926025390625,1017.7403564453125,1020.49755859375,1022.7411499023438,1024.489990234375,1024.8975830078125,1025.918701171875,1026.898193359375
117,Jordan,22.578020095825195,22.251014709472656,21.97989273071289,21.61763572692871,21.322031021118164,21.32805824279785,21.358327865600586,21.66388511657715,21.97771644592285,22.228229522705078,22.64076042175293,22.992897033691406,23.300731658935547,23.202550888061523,23.266376495361328,23.35071563720703
118,Kazakhstan,270.14013671875,268.9185485839844,267.352294921875,266.5249938964844,265.1656188964844,263.93450927734375,262.9428405761719,262.6829528808594,262.65667724609375,262.6750793457031,263.4468078613281,264.9810791015625,265.4247741699219,265.09100341796875,264.6860046386719,264.9032897949219
119,Kenya,25.388957977294922,26.109037399291992,26.660499572753906,27.07504653930664,27.3881893157959,27.61447525024414,27.776857376098633,27.891538619995117,27.97774314880371,28.04057502746582,28.077909469604492,28.099191665649414,28.107656478881836,28.112262725830078,28.118619918823242,28.121408462524414
120,Kiribati,0.07160184532403946,0.07306196540594101,0.07447817921638489,0.07548537105321884,0.07662151753902435,0.07783900201320648,0.07898271828889847,0.07982966303825378,0.08074603229761124,0.08160334080457687,0.08213416486978531,0.08264997601509094,0.08314786106348038,0.08362619578838348,0.08401770889759064,0.08441733568906784
121,Kosovo,,,,,,,,,,,,,,,,
122,Kuwait,110.9988021850586,112.2057876586914,113.24455261230469,114.20246124267578,115.2202377319336,115.84050750732422,116.91698455810547,118.08184814453125,118.7409896850586,119.05380249023438,119.48832702636719,119.86933135986328,120.17898559570312,120.69108581542969,121.06963348388672,121.32762145996094
123,Kuwaiti Oil Fires (Jones et al. 2023),,,,,,,,,,,,,,,,
124,Kyrgyzstan,9.14272689819336,9.092000007629395,9.01971435546875,8.93934440612793,8.895052909851074,8.912589073181152,8.924087524414062,8.949039459228516,8.976320266723633,8.989836692810059,8.998199462890625,9.049291610717773,9.050383567810059,9.033905029296875,9.044690132141113,9.055963516235352
125,Laos,24.654268264770508,25.215648651123047,25.64154052734375,25.960115432739258,26.190704345703125,26.34843635559082,26.449304580688477,26.49941062927246,26.536090850830078,26.58237648010254,26.627668380737305,26.665124893188477,26.68667984008789,26.696308135986328,26.709129333496094,26.71535873413086
126,Latvia,7.022286891937256,6.977521896362305,6.944989204406738,6.9031758308410645,6.873993396759033,6.85044527053833,6.83011531829834,6.813371181488037,6.7966718673706055,6.7820868492126465,6.769158840179443,6.751336097717285,6.737858772277832,6.7321343421936035,6.72424840927124,6.723631858825684
127,Least developed countries (Jones et al. 2023),,,,,,,,,,,,,,,,
128,Lebanon,23.739225387573242,23.505477905273438,23.39047622680664,23.23424530029297,23.081525802612305,23.000150680541992,22.91299057006836,22.89280128479004,22.94052505493164,23.023868560791016,23.168542861938477,23.268552780151367,23.358558654785156,23.32847785949707,23.339771270751953,23.367292404174805
129,Leeward Islands (Jones et al. 2023),,,,,,,,,,,,,,,,
130,Lesotho,3.799302339553833,4.07022762298584,4.184764862060547,4.2518310546875,4.140036582946777,3.4855244159698486,3.6498334407806396,3.639444351196289,3.8962903022766113,4.080785274505615,4.125236988067627,4.202646732330322,4.261819362640381,4.31919527053833,4.348466396331787,4.359986782073975
131,Liberia,0.9017130136489868,1.0458941459655762,1.198479413986206,1.1627845764160156,1.0743474960327148,0.8716802597045898,0.76551353931427,0.7386884689331055,0.9159407615661621,1.079424262046814,1.0286210775375366,1.1891366243362427,1.1250542402267456,1.1591827869415283,1.172955870628357,1.1928633451461792
132,Libya,48.44339370727539,50.98133850097656,54.880008697509766,56.084285736083984,54.19478225708008,54.50444412231445,50.455013275146484,57.74706268310547,55.23087692260742,55.35649871826172,57.19770050048828,56.716941833496094,53.27635955810547,51.472816467285156,56.09202575683594,52.22529602050781
133,Liechtenstein,0.14007475972175598,0.13970589637756348,0.13947536051273346,0.13931557536125183,0.13917922973632812,0.1392446905374527,0.13948506116867065,0.13951969146728516,0.13958552479743958,0.13959600031375885,0.1396777480840683,0.13966695964336395,0.1397162228822708,0.13971814513206482,0.13976320624351501,0.13985119760036469
134,Lithuania,13.083773612976074,12.93988037109375,13.008648872375488,12.963183403015137,12.902104377746582,12.836237907409668,12.851763725280762,12.881970405578613,12.880193710327148,12.863104820251465,12.824799537658691,12.771071434020996,12.698430061340332,12.64284610748291,12.569117546081543,12.587152481079102
135,Low-income countries,195.99720764160156,176.84188842773438,170.75750732421875,166.59803771972656,165.55995178222656,166.53790283203125,170.42446899414062,173.52711486816406,188.1248321533203,212.59677124023438,215.56716918945312,213.13113403320312,201.710693359375,193.5997772216797,177.34732055664062,167.8771514892578
136,Lower-middle-income countries,6542.23388671875,6645.32177734375,6733.19873046875,6807.21923828125,6869.25439453125,6921.18017578125,6964.59912109375,7000.48193359375,7030.18505859375,7054.69091796875,7074.984375,7091.80078125,7105.8740234375,7118.17529296875,7127.55419921875,7135.04833984375
137,Luxembourg,7.248529434204102,6.760438919067383,6.3307085037231445,6.0189337730407715,5.822181701660156,5.720935821533203,5.681885719299316,5.682898998260498,5.709662437438965,5.759369373321533,5.839807510375977,5.951430797576904,6.087355613708496,6.17436408996582,6.2763214111328125,6.349515914916992
138,Macao,1.379801869392395,1.654839038848877,0.9051216244697571,1.4026432037353516,1.4697678089141846,1.6410657167434692,1.8079036474227905,1.635892629623413,0.666663408279419,0.9537441730499268,0.6293984651565552,1.1550240516662598,1.2806545495986938,1.4944846630096436,1.6074955463409424,1.7001674175262451
139,Madagascar,4.551339149475098,4.618369102478027,4.666287899017334,4.700421333312988,4.727091312408447,4.748076438903809,4.7661638259887695,4.778773784637451,4.787304878234863,4.792136192321777,4.799405574798584,4.802812099456787,4.807038307189941,4.808161735534668,4.809330463409424,4.81013298034668
140,Malawi,2.1686618328094482,2.201613426208496,2.2242612838745117,2.2403268814086914,2.25211238861084,2.260913133621216,2.2676093578338623,2.2724854946136475,2.275938034057617,2.278355360031128,2.2799088954925537,2.2811691761016846,2.281954765319824,2.2824888229370117,2.2828991413116455,2.2831790447235107
141,Malaysia,293.5207214355469,299.3019714355469,304.68121337890625,309.6009521484375,314.0473937988281,318.02252197265625,321.573486328125,324.8523254394531,327.8627624511719,330.5411376953125,332.8819274902344,334.8923645019531,336.68035888671875,338.2705383300781,339.635986328125,340.8005676269531
142,Maldives,1.872640609741211,1.9007753133773804,1.9235007762908936,1.9415842294692993,1.9557106494903564,1.9669394493103027,1.9751261472702026,1.9818605184555054,1.9865070581436157,1.9901131391525269,1.9927676916122437,1.9954463243484497,1.9986387491226196,2.0003859996795654,2.0016839504241943,2.0022830963134766
143,Mali,7.188654899597168,7.33136510848999,7.435558319091797,7.512988567352295,7.570638656616211,7.612852573394775,7.643487453460693,7.665424823760986,7.679206371307373,7.689765930175781,7.696677207946777,7.700070381164551,7.702815532684326,7.704927444458008,7.706854820251465,7.708163261413574
144,Malta,1.5127429962158203,1.517557978630066,1.522680401802063,1.5359930992126465,1.554040789604187,1.5820060968399048,1.6036714315414429,1.6285220384597778,1.6347670555114746,1.631520390510559,1.631843090057373,1.6319680213928223,1.63483464717865,1.6362380981445312,1.6378824710845947,1.6410846710205078
145,Marshall Islands,0.15157243609428406,0.1522337794303894,0.15281476080417633,0.15332627296447754,0.15378764271736145,0.1542515605688095,0.15465347468852997,0.15499362349510193,0.15531623363494873,0.1556171029806137,0.15586021542549133,0.15609104931354523,0.15630631148815155,0.15650291740894318,0.15662886202335358,0.1567721664905548
146,Mauritania,4.594315528869629,4.693080902099609,4.770994186401367,4.8339924812316895,4.885540962219238,4.927999019622803,4.965208530426025,4.995204925537109,5.01929235458374,5.041909217834473,5.058107376098633,5.071371555328369,5.08270788192749,5.0912275314331055,5.097287654876709,5.102438449859619
147,Mauritius,4.197027206420898,4.188773155212402,4.176915168762207,4.169186115264893,4.160315036773682,4.151595592498779,4.144911766052246,4.141783237457275,4.138864517211914,4.140174865722656,4.147970676422119,4.155336856842041,4.165877819061279,4.156534194946289,4.154268741607666,4.156457901000977
148,Mexico,469.5496826171875,469.5516357421875,469.2409362792969,468.85455322265625,469.02789306640625,469.60540771484375,470.13507080078125,470.4482116699219,470.6710510253906,470.9237365722656,470.7924499511719,470.7883605957031,470.72906494140625,469.98809814453125,469.90899658203125,470.8997802734375
149,Micronesia (country),0.15323980152606964,0.15398699045181274,0.1557125300168991,0.15588496625423431,0.15595704317092896,0.15592268109321594,0.15603548288345337,0.1559711992740631,0.1560298055410385,0.15598013997077942,0.15581439435482025,0.1555285006761551,0.15530307590961456,0.1549995094537735,0.15489473938941956,0.1546771228313446
150,Middle East (GCP),2699.08984375,2714.567626953125,2727.653076171875,2738.75732421875,2747.9599609375,2755.839111328125,2762.07763671875,2767.03515625,2771.184814453125,2774.794921875,2778.177001953125,2781.4677734375,2784.663330078125,2787.086669921875,2789.010498046875,2790.613037109375
151,Moldova,5.530038356781006,5.548532485961914,5.639779090881348,5.7025465965271,5.756762981414795,5.828413486480713,5.888360500335693,5.958018779754639,6.022716999053955,6.076531887054443,6.110752105712891,6.133171081542969,6.153616428375244,6.187500953674316,6.204308032989502,6.229717254638672
152,Monaco,,,,,,,,,,,,,,,,
153,Mongolia,40.471656799316406,40.784236907958984,40.97957992553711,41.06183624267578,41.13330841064453,41.29684066772461,41.536170959472656,41.62693786621094,41.5948486328125,41.5231819152832,41.49022674560547,41.545894622802734,41.63594055175781,41.64433288574219,41.64967727661133,41.639930725097656
154,Montenegro,2.408714532852173,2.3863608837127686,2.4372763633728027,2.43129825592041,2.427283525466919,2.4393222332000732,2.4571242332458496,2.4789516925811768,2.4919331073760986,2.5210371017456055,2.5440094470977783,2.548468589782715,2.5485782623291016,2.553455352783203,2.565189838409424,2.5781476497650146
155,Montserrat,0.020213011652231216,0.024899320676922798,0.02860669046640396,0.04140597954392433,0.04311437904834747,0.046390123665332794,0.05234583467245102,0.057297978550195694,0.062252771109342575,0.06300164759159088,0.06333494931459427,0.06314299255609512,0.061242613941431046,0.0578821562230587,0.05212783068418503,0.04321705549955368
156,Morocco,72.46278381347656,74.02405548095703,75.59219360351562,77.04607391357422,78.46003723144531,79.78325653076172,81.06804656982422,82.27788543701172,83.39027404785156,84.43360900878906,85.34935760498047,86.17864227294922,86.82627868652344,87.5203857421875,88.01595306396484,88.56585693359375
157,Mozambique,7.483015060424805,7.477545261383057,7.4540019035339355,7.410985946655273,7.357056617736816,7.279247760772705,7.193953514099121,7.205362319946289,7.186569690704346,7.212196350097656,7.2040276527404785,7.196355819702148,7.18923807144165,7.161189556121826,7.147805213928223,7.154609680175781
158,Myanmar,38.528167724609375,39.440128326416016,40.15904998779297,40.71559143066406,41.155948638916016,41.53605270385742,41.83763885498047,42.06523513793945,42.22216033935547,42.356346130371094,42.45979690551758,42.50912857055664,42.55333709716797,42.588653564453125,42.61630630493164,42.644161224365234
159,Namibia,4.055820465087891,4.0698370933532715,4.078790664672852,4.083280563354492,4.081445217132568,4.0832743644714355,4.069190502166748,4.066473007202148,4.065000057220459,4.065996170043945,4.069804668426514,4.073540210723877,4.077212333679199,4.074355125427246,4.070695877075195,4.069162845611572
160,Nauru,0.053868088871240616,0.0538327731192112,0.05375160649418831,0.053692255169153214,0.053574562072753906,0.053475674241781235,0.05341007187962532,0.053376227617263794,0.053395140916109085,0.053359635174274445,0.05337744206190109,0.05339675396680832,0.053417839109897614,0.05338585376739502,0.0533924400806427,0.05338568612933159
161,Nepal,16.162649154663086,16.3077392578125,16.396013259887695,16.442964553833008,16.454988479614258,16.4365234375,16.399686813354492,16.35869789123535,16.286401748657227,16.23819351196289,16.20819854736328,16.20166778564453,16.176549911499023,16.162221908569336,16.154115676879883,16.14305877685547
162,Netherlands,115.75930786132812,107.88429260253906,102.71182250976562,99.21507263183594,97.08937072753906,95.68315124511719,94.70122528076172,94.08175659179688,93.57415008544922,93.19960021972656,92.94758605957031,92.79171752929688,92.70681762695312,92.7479476928711,92.73817443847656,92.77320098876953
163,New Caledonia,5.283728122711182,5.281673431396484,5.273857593536377,5.268044471740723,5.2576823234558105,5.242401123046875,5.226137161254883,5.221726417541504,5.214439868927002,5.2150654792785645,5.217886924743652,5.226724624633789,5.234189033508301,5.23463773727417,5.226004123687744,5.224059104919434
164,New Zealand,30.769533157348633,28.493045806884766,27.086599349975586,25.835140228271484,24.925142288208008,23.971948623657227,23.39774513244629,22.95688247680664,22.617475509643555,22.446613311767578,22.242855072021484,22.11559295654297,22.04088592529297,22.070646286010742,22.13503074645996,22.212305068969727
165,Nicaragua,5.39716100692749,5.427172660827637,5.453464984893799,5.476559638977051,5.494894027709961,5.512903213500977,5.527455806732178,5.53830099105835,5.543769359588623,5.549806594848633,5.555974006652832,5.563931941986084,5.571248531341553,5.579944133758545,5.583263397216797,5.5855255126953125
166,Niger,3.1882762908935547,3.3203723430633545,3.4206860065460205,3.493014097213745,3.543126344680786,3.5810458660125732,3.608959674835205,3.6295390129089355,3.6425559520721436,3.6491076946258545,3.6519367694854736,3.6462628841400146,3.6436307430267334,3.6415622234344482,3.639993906021118,3.63751482963562
167,Nigeria,130.68809509277344,132.70602416992188,134.50941467285156,136.1147918701172,137.75669860839844,139.4710693359375,141.1101531982422,142.71124267578125,144.25086975097656,145.61351013183594,146.82891845703125,147.86407470703125,148.66238403320312,149.39083862304688,150.01132202148438,150.5782928466797
168,Niue,0.007290574721992016,0.007288426626473665,0.007234874647110701,0.00719523336738348,0.007214863318949938,0.007233631797134876,0.007250923663377762,0.007321674842387438,0.007326172199100256,0.0073304022662341595,0.00733387703076005,0.007392637897282839,0.007384160999208689,0.007376751396805048,0.007385767996311188,0.007393050007522106
169,Non-OECD (GCP),24403.0703125,24640.927734375,24857.650390625,25047.857421875,25216.81640625,25372.3359375,25518.251953125,25653.095703125,25779.015625,25894.365234375,25996.212890625,26085.515625,26164.69921875,26241.380859375,26303.21484375,26359.76953125
170,North America,6158.45947265625,6136.09423828125,6115.18408203125,6099.115234375,6085.84814453125,6074.00634765625,6065.306640625,6059.33740234375,6054.6142578125,6050.615234375,6047.56689453125,6046.83544921875,6046.80322265625,6044.0390625,6042.8037109375,6042.4189453125
171,North America (GCP),5972.60888671875,5948.15966796875,5928.5048828125,5911.34912109375,5897.14111328125,5885.20361328125,5874.7744140625,5866.17578125,5859.37646484375,5853.87451171875,5849.25244140625,5845.22900390625,5842.3564453125,5841.1357421875,5839.10302734375,5837.2587890625
172,North America (excl. USA),1188.5406494140625,1190.18701171875,1186.8388671875,1185.390869140625,1188.2186279296875,1193.15673828125,1197.91796875,1201.40771484375,1205.4642333984375,1207.4595947265625,1208.462646484375,1210.7384033203125,1213.2164306640625,1205.62353515625,1202.347412109375,1204.35107421875
173,North Korea,55.40105056762695,56.26003646850586,56.00655746459961,55.457847595214844,54.12211227416992,52.81837844848633,50.908668518066406,49.218170166015625,47.18140411376953,45.44377899169922,45.79971694946289,45.897003173828125,46.47335433959961,46.836891174316406,47.343929290771484,47.81317901611328
174,North Macedonia,7.580265998840332,7.665438175201416,7.712876796722412,7.752389907836914,7.81179666519165,7.845310688018799,7.828161716461182,7.794974327087402,7.7411980628967285,7.6836395263671875,7.649120807647705,7.5961012840271,7.589339256286621,7.5539445877075195,7.555119037628174,7.553319931030273
175,Norway,41.01174545288086,41.27937698364258,40.81803894042969,41.912899017333984,42.71586608886719,43.318485260009766,44.00251770019531,44.64929962158203,45.157554626464844,45.41910934448242,45.5753288269043,45.69622802734375,45.73210525512695,45.70114517211914,45.62738800048828,45.480072021484375
176,OECD (GCP),11574.0703125,11512.22265625,11462.056640625,11423.9072265625,11394.9169921875,11372.853515625,11357.095703125,11345.728515625,11337.90625,11332.7744140625,11330.2548828125,11330.3837890625,11331.0888671875,11328.2587890625,11328.1787109375,11328.6123046875
177,OECD (Jones et al. 2023),,,,,,,,,,,,,,,,
178,Oceania,449.8070983886719,449.7311096191406,449.6700439453125,449.5429382324219,449.3440246582031,449.35614013671875,448.9736022949219,448.3386535644531,448.1754455566406,448.5455322265625,449.29638671875,450.3104553222656,451.4384765625,451.4859924316406,450.9807434082031,450.5861511230469
179,Oceania (GCP),431.9544677734375,431.6034240722656,431.3719787597656,430.92425537109375,429.9095153808594,429.9923095703125,428.02740478515625,424.5444641113281,422.92755126953125,423.5710754394531,427.7208557128906,437.5787353515625,445.3780517578125,446.7911071777344,447.19342041015625,448.0375061035156
180,Oman,67.78292846679688,68.00596618652344,68.17814636230469,68.30933380126953,68.40184020996094,68.46524810791016,68.51520538330078,68.55992889404297,68.60185241699219,68.64591217041016,68.6864013671875,68.73596954345703,68.77793884277344,68.7816162109375,68.7676773071289,68.76339721679688
181,Pakistan,221.95611572265625,225.119873046875,227.99278259277344,230.65231323242188,233.03651428222656,235.1681365966797,237.12374877929688,238.76058959960938,240.06076049804688,240.82373046875,241.26690673828125,241.8453369140625,242.38340759277344,242.9664764404297,243.2375030517578,243.78070068359375
182,Palau,0.2270117551088333,0.21731197834014893,0.2091997265815735,0.21171078085899353,0.2151796817779541,0.2186097353696823,0.22043265402317047,0.21890972554683685,0.2131003886461258,0.21421906352043152,0.21582701802253723,0.21557267010211945,0.21774326264858246,0.2163851261138916,0.21851706504821777,0.21825073659420013
183,Palestine,3.555771827697754,3.60699462890625,3.650146007537842,3.6854796409606934,3.7142608165740967,3.7370617389678955,3.7550840377807617,3.7699475288391113,3.7825374603271484,3.7936034202575684,3.803392171859741,3.8111934661865234,3.8174877166748047,3.822612762451172,3.8267908096313477,3.830206871032715
184,Panama,11.78915023803711,11.852907180786133,11.90984058380127,11.958879470825195,12.004956245422363,12.042140007019043,12.076703071594238,12.10903549194336,12.13716983795166,12.157476425170898,12.175779342651367,12.187032699584961,12.209731101989746,12.22104549407959,12.232039451599121,12.24268913269043
185,Panama Canal Zone (Jones et al. 2023),,,,,,,,,,,,,,,,
186,Papua New Guinea,8.29517936706543,8.473573684692383,8.65068531036377,8.824803352355957,8.97339153289795,9.111207008361816,9.228074073791504,9.315752983093262,9.397444725036621,9.46761417388916,9.536994934082031,9.588287353515625,9.634069442749023,9.678263664245605,9.716819763183594,9.753939628601074
187,Paraguay,8.98770523071289,9.076394081115723,9.143123626708984,9.195452690124512,9.235278129577637,9.263126373291016,9.280038833618164,9.288799285888672,9.29273509979248,9.29742431640625,9.30280876159668,9.308854103088379,9.311590194702148,9.306648254394531,9.309082984924316,9.310133934020996
188,Peru,58.38418197631836,58.92185592651367,59.388465881347656,59.79518127441406,60.115150451660156,60.39295196533203,60.57209777832031,60.747833251953125,60.87519073486328,60.995819091796875,61.111473083496094,61.21933364868164,61.340877532958984,61.32542037963867,61.348690032958984,61.40106964111328
189,Philippines,148.6519317626953,149.2896728515625,149.51548767089844,149.5315399169922,149.2999725341797,148.92884826660156,148.50595092773438,148.03094482421875,147.62538146972656,147.2908172607422,147.11871337890625,147.02711486816406,146.97232055664062,146.72605895996094,146.60130310058594,146.58932495117188
190,Poland,325.9411315917969,323.79827880859375,323.6526184082031,322.719482421875,321.98785400390625,322.2289733886719,322.80108642578125,324.065185546875,324.0677490234375,323.5718994140625,322.566162109375,321.6109313964844,322.99676513671875,324.4595642089844,323.2789306640625,323.2034606933594
191,Portugal,39.20883560180664,37.4536247253418,35.75811767578125,34.190940856933594,32.684139251708984,31.287378311157227,30.013164520263672,28.827425003051758,27.6420841217041,26.628185272216797,25.632814407348633,24.843505859375,24.225543975830078,23.78313446044922,23.412208557128906,23.04393768310547
192,Puerto Rico,,,,,,,,,,,,,,,,
193,Qatar,107.43109893798828,108.73202514648438,109.85833740234375,110.83262634277344,111.68712615966797,112.45585632324219,113.17640686035156,113.80514526367188,114.37413787841797,114.88127136230469,115.2979736328125,115.68621826171875,116.0135726928711,116.30355072021484,116.5548324584961,116.7989273071289
194,Romania,75.5714340209961,75.4755859375,75.29147338867188,75.13189697265625,75.05150604248047,75.00140380859375,74.93341827392578,74.87445831298828,74.8214340209961,74.77265930175781,74.74153137207031,74.72631072998047,74.71441650390625,74.69996643066406,74.69154357910156,74.67923736572266
195,Russia,1686.327880859375,1687.848876953125,1691.79541015625,1693.5157470703125,1694.013427734375,1694.292724609375,1696.1043701171875,1697.8780517578125,1699.610595703125,1701.33447265625,1702.2921142578125,1702.24169921875,1702.4561767578125,1704.2716064453125,1704.301025390625,1705.6605224609375
196,Rwanda,1.6378287076950073,1.6878118515014648,1.7273043394088745,1.7582308053970337,1.7823162078857422,1.8010404109954834,1.8155231475830078,1.8265695571899414,1.835024118423462,1.8414379358291626,1.8463029861450195,1.8500677347183228,1.8529613018035889,1.85499107837677,1.85664701461792,1.8577947616577148
197,Ryukyu Islands (Jones et al. 2023),,,,,,,,,,,,,,,,
198,Saint Helena,0.019960250705480576,0.0205275546759367,0.020928094163537025,0.021220406517386436,0.02143947407603264,0.021606333553791046,0.021733853965997696,0.021830040961503983,0.021900011226534843,0.021952373906970024,0.02199183963239193,0.022011928260326385,0.02202341891825199,0.022031636908650398,0.02203734777867794,0.02204066514968872
199,Saint Kitts and Nevis,0.23322519659996033,0.23286691308021545,0.23267152905464172,0.2323521375656128,0.23228633403778076,0.23192451894283295,0.23162154853343964,0.23147805035114288,0.23141136765480042,0.2314625084400177,0.23164775967597961,0.23195293545722961,0.23251649737358093,0.23256002366542816,0.23235857486724854,0.23216983675956726
200,Saint Lucia,0.4786386489868164,0.47773557901382446,0.47678428888320923,0.47674909234046936,0.4767329692840576,0.4767923355102539,0.4768112599849701,0.47679823637008667,0.4767368733882904,0.47663024067878723,0.4767621159553528,0.4771854877471924,0.4775524139404297,0.47767841815948486,0.4775335192680359,0.47743722796440125
201,Saint Pierre and Miquelon,0.060924775898456573,0.061087314039468765,0.06134294718503952,0.06167924031615257,0.06207844614982605,0.06252147257328033,0.06299067288637161,0.06347092986106873,0.06394930928945541,0.06441400200128555,0.06485292315483093,0.06463699042797089,0.06502936035394669,0.06506040692329407,0.06487702578306198,0.06472073495388031
202,Saint Vincent and the Grenadines,0.2369900643825531,0.23710180819034576,0.23691141605377197,0.2371033877134323,0.23727980256080627,0.23735444247722626,0.23746153712272644,0.23738187551498413,0.23743577301502228,0.23745405673980713,0.23759274184703827,0.23757235705852509,0.23762831091880798,0.23757672309875488,0.23758111894130707,0.23757587373256683
203,Samoa,0.255876749753952,0.25634172558784485,0.25661975145339966,0.25678735971450806,0.2568696439266205,0.2568470537662506,0.25677287578582764,0.2566675841808319,0.2566158175468445,0.2565833032131195,0.2565661072731018,0.2565123736858368,0.25656405091285706,0.25652366876602173,0.2565118372440338,0.2564868628978729
204,San Marino,,,,,,,,,,,,,,,,
205,Sao Tome and Principe,0.1427028626203537,0.14313940703868866,0.14344091713428497,0.14367829263210297,0.1437084823846817,0.1436968594789505,0.14355406165122986,0.14349980652332306,0.1434851437807083,0.143609419465065,0.14363598823547363,0.14365015923976898,0.14369796216487885,0.14370079338550568,0.14376966655254364,0.14368470013141632
206,Saudi Arabia,668.6718139648438,669.814208984375,670.5728149414062,671.271240234375,671.2030639648438,671.23095703125,670.5699462890625,670.1177368164062,670.1085205078125,670.33154296875,670.5150146484375,670.8419189453125,671.5142211914062,671.3369140625,671.13671875,671.1044921875
207,Senegal,12.271222114562988,12.364398956298828,12.429058074951172,12.479575157165527,12.519429206848145,12.543182373046875,12.557226181030273,12.566093444824219,12.573884963989258,12.577327728271484,12.580268859863281,12.583076477050781,12.59188461303711,12.590733528137207,12.590425491333008,12.588876724243164
208,Serbia,43.96223068237305,43.83988571166992,43.82067108154297,43.79897689819336,43.71003723144531,43.724422454833984,43.723731994628906,43.88005065917969,43.891204833984375,43.87297439575195,43.84245300292969,43.83510971069336,43.827232360839844,43.8004264831543,43.799503326416016,43.806697845458984
209,Seychelles,0.681471049785614,0.6930246353149414,0.7026307582855225,0.7108398079872131,0.718047022819519,0.7239600419998169,0.7289398312568665,0.7328120470046997,0.7358465790748596,0.7381631731987,0.7400790452957153,0.7416447997093201,0.7430534958839417,0.7442077398300171,0.7449792623519897,0.7456839084625244
